pressure,reactor temperature,pre-reactor temperature,humidity,outlet temperature,label,number data
0.43,796,650,96.6,26.0,0.0,632
0.43,798,650,96.6,26.0,0.0,633
0.43,804,650,96.6,26.0,0.0,634
0.43,800,650,96.6,26.0,0.0,635
0.43,796,649,96.6,26.0,0.0,636
0.43,798,650,96.6,26.0,0.0,637
0.43,803,650,96.7,26.0,0.0,638
0.43,800,650,96.6,26.0,0.0,639
0.43,796,650,96.7,26.0,0.0,640
0.43,799,650,96.7,26.0,0.0,641
0.43,804,650,96.7,26.0,0.0,642
0.43,800,650,96.7,26.0,0.0,643
0.43,796,650,96.7,26.0,0.0,644
0.43,799,650,96.7,26.0,0.0,645
0.43,803,650,96.7,26.0,0.0,646
0.43,800,650,96.7,26.0,0.0,647
0.43,796,650,96.7,26.0,0.0,648
0.43,799,650,96.7,26.0,0.0,649
0.43,804,650,96.7,26.0,0.0,650
0.43,799,650,96.7,26.0,0.0,651
0.43,796,650,96.7,26.0,0.0,652
0.43,800,649,96.6,26.0,0.0,653
0.43,803,650,96.7,26.0,0.0,654
0.43,798,650,96.6,26.0,0.0,655
0.43,796,650,96.6,26.0,0.0,656
0.43,800,650,96.7,26.0,0.0,657
0.43,803,650,96.6,26.0,0.0,658
0.44,798,650,96.7,26.0,0.0,659
0.43,796,650,96.7,26.0,0.0,660
0.43,801,650,96.6,26.0,0.0,661
0.43,803,650,96.7,26.0,0.0,662
0.43,799,650,96.7,26.0,0.0,663
0.43,804,650,96.7,26.0,0.0,664
0.44,799,650,96.7,26.0,0.0,665
0.43,796,650,96.7,26.0,0.0,666
0.43,799,650,96.7,25.9,0.0,667
0.43,804,650,96.7,25.9,0.0,668
0.43,799,650,96.7,25.9,0.0,669
0.43,796,650,96.7,25.9,0.0,670
0.43,800,650,96.7,25.9,0.0,671
0.43,804,650,96.7,25.9,0.0,672
0.43,799,650,96.7,25.9,0.0,673
0.43,796,650,96.7,25.9,0.0,674
0.43,800,650,96.7,25.9,0.0,675
0.43,804,650,96.7,25.9,0.0,676
0.43,799,650,96.7,25.9,0.0,677
0.43,796,650,96.7,25.9,0.0,678
0.43,800,650,96.7,25.9,0.0,679
0.43,804,650,96.7,25.8,0.0,680
0.43,798,650,96.7,25.8,0.0,681
0.43,796,650,96.7,25.8,0.0,682
0.43,800,650,96.7,25.9,0.0,683
0.43,804,650,96.7,25.8,0.0,684
0.43,798,650,96.7,25.8,0.0,685
0.43,796,650,96.7,25.8,0.0,686
0.43,800,650,96.7,25.8,0.0,687
0.43,803,650,96.7,25.8,0.0,688
0.43,798,650,96.7,25.8,0.0,689
0.43,796,650,96.7,25.8,0.0,690
0.43,801,650,96.7,25.8,0.0,691
0.43,803,650,96.7,25.8,0.0,692
0.43,797,650,96.8,25.8,0.0,693
0.43,797,650,96.8,25.8,0.0,694
0.43,802,650,96.8,25.8,0.0,695
0.43,803,650,96.8,25.8,0.0,696
0.43,797,650,96.8,25.8,0.0,697
0.43,798,650,96.8,25.8,0.0,698
0.43,801,650,96.8,25.8,0.0,699
0.43,802,650,96.8,25.8,0.0,700
0.43,796,650,96.8,25.8,0.0,701
0.43,798,650,96.8,25.8,0.0,702
0.43,803,650,96.8,25.8,0.0,703
0.43,802,650,96.8,25.7,0.0,704
0.43,796,650,96.8,25.7,0.0,705
0.43,799,650,96.7,25.7,0.0,706
0.43,796,650,96.8,25.7,0.0,707
0.43,797,650,96.7,25.6,0.0,708
0.43,803,650,96.7,25.6,0.0,709
0.43,802,650,96.7,25.6,0.0,710
0.43,796,650,96.8,25.6,0.0,711
0.43,797,650,96.8,25.6,0.0,712
0.43,803,650,96.7,25.6,0.0,713
0.43,802,650,96.7,25.6,0.0,714
0.43,796,650,96.8,25.6,0.0,715
0.43,799,650,96.8,25.6,0.0,716
0.43,803,650,96.8,25.6,0.0,717
0.43,801,650,96.8,25.5,0.0,718
0.43,796,650,96.8,25.5,0.0,719
0.43,799,650,96.9,25.5,0.0,720
0.43,803,650,96.9,25.5,0.0,721
0.43,801,650,96.8,25.5,0.0,722
0.43,796,650,96.8,25.5,0.0,723
0.43,798,650,96.8,25.4,0.0,724
0.43,804,649,96.8,25.4,0.0,725
0.43,800,650,96.8,25.4,0.0,726
0.43,796,650,96.8,25.4,0.0,727
0.43,801,650,96.8,25.3,0.0,728
0.43,804,650,96.9,25.3,0.0,729
0.43,800,651,96.8,25.3,0.0,730
0.43,796,649,96.8,25.3,0.0,731
0.43,801,651,96.8,25.3,0.0,732
0.43,804,649,96.8,25.3,0.0,733
0.44,799,650,96.8,25.4,0.0,734
0.44,796,650,96.4,25.4,0.0,735
0.44,802,650,96.3,25.4,0.0,736
0.44,803,650,96.3,25.4,0.0,737
0.43,798,650,96.3,25.4,0.0,738
0.43,796,650,96.3,25.4,0.0,739
0.44,802,650,96.3,25.3,0.0,740
0.44,803,650,96.3,25.3,0.0,741
0.44,798,650,96.3,25.3,0.0,742
0.44,797,650,96.3,25.3,0.0,743
0.44,802,650,96.3,25.3,0.0,744
0.43,803,650,96.3,25.2,0.0,745
0.43,797,650,96.3,25.2,0.0,746
0.43,797,649,96.3,25.2,0.0,747
0.43,803,651,96.3,25.2,0.0,748
0.44,803,649,96.3,25.2,0.0,749
0.43,797,650,96.5,25.0,0.0,750
0.43,796,650,96.6,25.0,0.0,751
0.43,798,650,96.8,25.0,0.0,752
0.43,797,650,96.8,25.0,0.0,753
0.43,803,650,96.8,24.9,0.0,754
0.43,803,650,96.8,24.9,0.0,755
0.43,797,650,96.8,24.9,0.0,756
0.43,797,649,96.8,24.9,0.0,757
0.43,803,650,96.8,24.8,0.0,758
0.43,803,650,96.8,24.8,0.0,759
0.43,797,650,96.7,24.8,0.0,760
0.43,798,649,96.6,24.8,0.0,761
0.43,803,650,96.6,24.8,0.0,762
0.43,802,649,96.5,24.8,0.0,763
0.43,796,650,96.5,24.8,0.0,764
0.43,798,650,96.5,24.8,0.0,765
0.43,803,650,96.4,24.8,0.0,766
0.43,802,650,96.3,24.8,0.0,767
0.43,796,650,96.3,24.8,0.0,768
0.43,799,650,96.3,24.8,0.0,769
0.45,804,650,96.2,24.8,0.0,770
0.43,800,650,96.1,24.8,0.0,771
0.44,796,650,96.2,24.8,0.0,772
0.43,799,650,96.2,24.8,0.0,773
0.43,804,650,96.2,24.8,0.0,774
0.43,799,650,96.2,24.8,0.0,775
0.43,796,650,96.3,24.8,0.0,776
0.43,800,650,96.3,24.8,0.0,777
0.43,803,650,96.3,24.8,0.0,778
0.43,799,650,96.3,24.8,0.0,779
0.43,796,650,96.3,24.8,0.0,780
0.43,800,650,96.3,24.8,0.0,781
0.43,803,650,96.3,24.8,0.0,782
0.43,798,650,96.3,24.8,0.0,783
0.43,796,650,96.3,24.8,0.0,784
0.43,801,650,96.3,24.8,0.0,785
0.43,803,650,96.3,24.8,0.0,786
0.43,797,650,96.2,24.8,0.0,787
0.43,796,650,96.2,24.8,0.0,788
0.43,802,650,96.2,24.8,0.0,789
0.43,802,650,96.2,24.8,0.0,790
0.43,797,650,96.2,24.8,0.0,791
0.43,797,650,96.2,24.8,0.0,792
0.43,802,650,96.2,24.8,0.0,793
0.43,802,650,96.2,24.8,0.0,794
0.43,796,650,96.2,24.8,0.0,795
0.43,797,650,96.1,24.8,0.0,796
0.43,803,650,96.1,24.8,0.0,797
0.43,797,649,96.1,24.8,0.0,798
0.43,802,650,96.1,24.8,0.0,799
0.43,802,650,96.1,24.8,0.0,800
0.43,796,650,96.2,24.8,0.0,801
0.42,797,650,96.2,24.9,0.0,802
0.44,803,650,96.3,24.7,0.0,803
0.44,802,650,95.3,24.6,0.0,804
0.43,796,650,94.3,24.7,0.0,805
0.43,797,650,93.8,24.8,0.0,806
0.43,803,650,93.5,24.9,0.0,807
0.43,802,650,93.3,25.0,0.0,808
0.43,796,650,93.1,25.0,0.0,809
0.43,797,650,92.9,25.1,0.0,810
0.43,803,650,92.8,25.1,0.0,811
0.43,801,650,92.7,25.2,0.0,812
0.43,796,650,92.6,25.2,0.0,813
0.43,798,650,92.5,25.3,0.0,814
0.43,803,650,92.5,25.3,0.0,815
0.43,800,650,92.4,25.4,0.0,816
0.43,796,650,92.3,25.4,0.0,817
0.44,799,650,92.2,25.4,0.0,818
0.44,804,650,85.7,25.3,0.0,819
0.44,800,651,82.1,25.3,0.0,820
0.44,796,649,80.3,25.3,0.0,821
0.44,799,650,79.0,25.3,0.0,822
0.44,804,650,77.9,25.3,0.0,823
0.44,799,650,77.2,25.3,0.0,824
0.44,796,650,76.8,25.4,0.0,825
0.44,800,650,76.5,25.4,0.0,826
0.44,803,650,76.3,25.4,0.0,827
0.44,798,650,75.9,25.4,0.0,828
0.44,796,650,76.1,25.4,0.0,829
0.44,800,650,76.2,25.5,0.0,830
0.44,803,650,76.4,25.5,0.0,831
0.44,798,650,76.5,25.5,0.0,832
0.44,797,650,76.7,25.5,0.0,833
0.44,802,650,76.9,25.5,0.0,834
0.44,803,650,77.2,25.6,0.0,835
0.44,797,650,77.4,25.6,0.0,836
0.44,797,650,77.6,25.6,0.0,837
0.44,803,650,77.9,25.6,0.0,838
0.44,803,650,78.1,25.6,0.0,839
0.44,797,650,78.4,25.6,0.0,840
0.44,798,650,78.6,25.7,0.0,841
0.43,803,650,78.8,25.7,0.0,842
0.43,797,649,79.5,25.7,0.0,843
0.43,801,650,79.7,25.7,0.0,844
0.43,803,650,80.0,25.7,0.0,845
0.44,797,650,80.2,25.7,0.0,846
0.44,797,650,80.4,25.8,0.0,847
0.44,803,650,80.6,25.8,0.0,848
0.43,803,650,80.9,25.8,0.0,849
0.44,797,649,81.1,25.8,0.0,850
0.43,797,650,81.3,25.8,0.0,851
0.43,803,650,81.5,25.8,0.0,852
0.43,802,650,81.7,25.8,0.0,853
0.43,796,650,81.9,25.8,0.0,854
0.43,798,650,82.2,25.8,0.0,855
0.43,803,649,82.3,25.8,0.0,856
0.43,802,650,82.5,25.8,0.0,857
0.43,796,649,82.8,25.8,0.0,858
0.43,798,650,83.0,25.8,0.0,859
0.43,803,650,83.2,25.9,0.0,860
0.43,801,650,83.4,25.9,0.0,861
0.43,796,650,83.5,25.9,0.0,862
0.44,799,649,83.6,26.0,0.0,863
0.43,803,650,83.7,25.9,0.0,864
0.43,800,650,83.8,25.9,0.0,865
0.43,796,650,83.8,26.0,0.0,866
0.43,799,650,83.8,26.0,0.0,867
0.43,804,650,83.9,26.0,0.0,868
0.43,799,650,83.9,26.0,0.0,869
0.43,796,650,83.9,26.1,0.0,870
0.43,800,650,84.0,26.1,0.0,871
0.43,803,650,84.0,26.1,0.0,872
0.43,798,650,84.0,26.1,0.0,873
0.43,797,650,83.9,26.2,0.0,874
0.43,800,650,83.9,26.1,0.0,875
0.44,803,650,83.9,26.2,0.0,876
0.44,798,650,83.9,26.2,0.0,877
0.44,797,650,84.0,26.2,0.0,878
0.43,801,650,84.0,26.1,0.0,879
0.43,803,650,84.0,26.1,0.0,880
0.44,797,650,84.1,26.1,0.0,881
0.43,797,650,84.1,26.1,0.0,882
0.44,802,650,84.1,26.1,0.0,883
0.43,802,650,84.2,26.1,0.0,884
0.44,797,650,84.2,26.1,0.0,885
0.43,797,650,84.3,26.1,0.0,886
0.43,798,650,84.5,26.1,0.0,887
0.43,797,650,84.6,26.1,0.0,888
0.43,801,650,84.6,26.1,0.0,889
0.43,803,650,84.7,26.1,0.0,890
0.43,797,650,84.7,26.1,0.0,891
0.43,797,650,84.7,26.1,0.0,892
0.43,802,650,84.8,26.0,0.0,893
0.43,802,650,84.8,26.1,0.0,894
0.43,797,650,84.9,26.1,0.0,895
0.43,798,650,85.0,26.1,0.0,896
0.43,802,650,85.1,26.1,0.0,897
0.43,802,650,85.1,26.1,0.0,898
0.43,796,650,85.2,26.1,0.0,899
0.43,798,650,85.3,26.1,0.0,900
0.43,803,650,85.3,26.1,0.0,901
0.43,801,650,85.4,26.1,0.0,902
0.43,796,651,85.5,26.1,0.0,903
0.43,799,649,85.5,26.1,0.0,904
0.43,803,650,85.6,26.1,0.0,905
0.43,800,650,85.6,26.2,0.0,906
0.43,796,650,85.7,26.2,0.0,907
0.43,800,650,85.7,26.2,0.0,908
0.43,803,650,85.7,26.2,0.0,909
0.42,800,650,85.8,26.2,0.0,910
0.43,796,650,85.8,26.2,0.0,911
0.43,801,649,85.8,26.2,0.0,912
0.42,803,650,85.9,26.2,0.0,913
0.43,799,650,86.0,26.2,0.0,914
0.43,796,650,85.9,26.2,0.0,915
0.43,801,650,85.9,26.2,0.0,916
0.43,803,650,85.8,26.2,0.0,917
0.43,798,649,85.8,26.2,0.0,918
0.43,796,650,85.7,26.2,0.0,919
0.43,802,649,85.6,26.2,0.0,920
0.43,802,650,85.6,26.2,0.0,921
0.43,798,649,85.6,26.2,0.0,922
0.43,797,650,85.5,26.1,0.0,923
0.43,802,650,85.6,26.1,0.0,924
0.43,802,650,85.6,26.1,0.0,925
0.43,797,650,85.6,26.1,0.0,926
0.43,797,650,86.4,26.1,0.0,927
0.42,803,650,87.3,26.1,0.0,928
0.44,802,650,87.3,26.0,0.0,929
0.44,797,650,72.2,25.9,0.0,930
0.44,797,650,77.0,25.9,0.0,931
0.45,798,650,68.3,25.4,1.0,932
0.45,796,650,65.3,25.3,1.0,933
0.45,802,650,64.0,25.2,1.0,934
0.45,802,650,63.0,25.1,1.0,935
0.45,797,650,62.4,25.1,1.0,936
0.45,797,650,62.1,25.1,1.0,937
0.45,802,650,61.9,25.0,1.0,938
0.45,801,650,61.8,25.0,1.0,939
0.45,797,650,61.6,25.0,1.0,940
0.45,797,650,61.6,25.0,1.0,941
0.45,802,650,61.4,25.0,1.0,942
0.45,801,650,61.3,25.0,1.0,943
0.45,796,650,61.2,25.0,1.0,944
0.45,798,651,61.0,25.0,1.0,945
0.45,803,650,60.8,25.0,1.0,946
0.45,800,650,60.6,25.0,1.0,947
0.45,796,650,60.5,25.0,1.0,948
0.45,798,650,60.5,25.0,1.0,949
0.45,803,650,60.4,25.0,1.0,950
0.45,799,650,60.2,25.0,1.0,951
0.45,796,650,60.2,25.1,1.0,952
0.45,799,651,60.2,25.2,1.0,953
0.45,803,649,59.9,25.2,1.0,954
0.53,799,650,73.2,25.4,1.0,955
0.59,796,650,79.3,25.4,1.0,956
0.55,800,650,80.1,25.4,1.0,957
0.46,802,650,64.1,25.4,1.0,958
0.46,797,650,61.5,25.4,1.0,959
0.46,796,650,60.8,25.4,1.0,960
0.47,802,650,60.5,25.4,1.0,961
0.46,802,650,60.1,25.4,1.0,962
0.56,796,650,77.8,25.6,1.0,963
0.62,798,650,80.8,25.6,1.0,964
0.47,802,650,64.3,25.5,1.0,965
0.46,800,650,60.9,25.4,1.0,966
0.46,796,650,60.2,25.3,1.0,967
0.47,800,651,59.9,25.3,1.0,968
0.46,803,650,59.7,25.3,1.0,969
0.47,800,650,59.4,25.3,1.0,970
0.47,796,650,59.3,25.3,1.0,971
0.46,800,649,59.2,25.3,1.0,972
0.47,803,650,59.1,25.3,1.0,973
0.47,799,650,61.8,25.3,1.0,974
0.47,796,650,59.0,25.3,1.0,975
0.47,800,650,58.3,25.3,1.0,976
0.47,795,650,58.1,25.3,1.0,977
0.47,799,650,58.0,25.3,1.0,978
0.47,803,650,57.9,25.3,1.0,979
0.47,800,650,57.7,25.3,1.0,980
0.47,796,650,57.6,25.3,1.0,981
0.47,800,650,57.7,25.3,1.0,982
0.47,803,650,57.7,25.3,1.0,983
0.47,799,650,57.5,25.3,1.0,984
0.47,796,650,57.5,25.3,1.0,985
0.47,800,649,57.6,25.3,1.0,986
0.47,803,650,57.6,25.3,1.0,987
0.48,798,650,57.5,25.3,1.0,988
0.47,796,650,57.5,25.3,1.0,989
0.47,801,650,57.6,25.3,1.0,990
0.48,803,650,57.4,25.3,1.0,991
0.59,798,650,79.9,25.6,1.0,992
0.48,796,650,66.2,25.5,1.0,993
0.47,802,650,59.6,25.4,1.0,994
0.47,803,650,58.5,25.4,1.0,995
0.47,797,650,58.0,25.4,1.0,996
0.47,796,650,57.9,25.4,1.0,997
0.48,802,650,57.8,25.4,1.0,998
0.47,803,650,57.5,25.4,1.0,999
0.47,797,650,57.3,25.4,1.0,1000
0.48,797,650,57.4,25.5,1.0,1001
0.48,802,650,57.4,25.5,1.0,1002
0.48,802,650,57.3,25.5,1.0,1003
0.48,797,650,57.2,25.6,1.0,1004
0.48,797,650,57.2,25.6,1.0,1005
0.57,803,650,76.5,25.9,1.0,1006
0.52,802,649,73.0,25.8,1.0,1007
0.48,796,651,59.2,25.8,1.0,1008
0.48,797,650,57.7,25.8,1.0,1009
0.48,803,650,57.2,25.9,1.0,1010
0.48,802,650,56.5,25.9,1.0,1011
0.49,796,650,56.2,25.9,1.0,1012
0.48,798,650,56.1,25.9,1.0,1013
0.49,803,650,56.1,25.9,1.0,1014
0.49,802,650,55.8,25.9,1.0,1015
0.48,796,649,55.7,25.8,1.0,1016
0.49,798,650,55.8,25.8,1.0,1017
0.49,803,650,55.8,25.7,1.0,1018
0.49,801,650,55.6,25.7,1.0,1019
0.49,796,650,55.5,25.7,1.0,1020
0.49,799,650,55.6,25.7,1.0,1021
0.49,803,650,55.6,25.7,1.0,1022
0.49,798,650,55.4,25.7,1.0,1023
0.49,803,650,55.4,25.7,1.0,1024
0.49,801,650,55.2,25.7,1.0,1025
0.49,796,650,55.1,25.7,1.0,1026
0.49,799,650,55.1,25.7,1.0,1027
0.49,803,650,55.2,25.7,1.0,1028
0.49,800,650,55.1,25.7,1.0,1029
0.49,796,650,55.1,25.7,1.0,1030
0.49,799,650,55.1,25.8,1.0,1031
0.49,803,649,55.0,25.8,1.0,1032
0.49,800,650,54.9,25.8,1.0,1033
0.49,796,650,54.8,25.8,1.0,1034
0.49,800,650,54.8,25.9,1.0,1035
0.48,803,650,54.6,25.9,1.0,1036
0.49,799,650,54.4,25.9,1.0,1037
0.49,796,650,54.3,25.9,1.0,1038
0.49,801,650,54.5,25.9,1.0,1039
0.49,802,650,54.3,25.9,1.0,1040
0.49,798,650,54.2,25.9,1.0,1041
0.49,797,650,54.2,25.9,1.0,1042
0.49,802,650,54.2,25.9,1.0,1043
0.49,801,650,53.9,25.9,1.0,1044
0.49,797,650,53.8,25.9,1.0,1045
0.49,797,650,53.8,25.9,1.0,1046
0.49,802,650,53.8,25.9,1.0,1047
0.49,801,650,53.6,25.9,1.0,1048
0.49,796,650,53.5,25.9,1.0,1049
0.49,797,650,53.5,25.9,1.0,1050
0.59,803,650,75.4,26.1,1.0,1051
0.61,801,650,70.7,26.1,1.0,1052
0.51,796,650,62.2,26.1,1.0,1053
0.49,797,650,55.5,26.0,1.0,1054
0.49,802,650,54.6,26.0,1.0,1055
0.49,801,650,54.1,26.0,1.0,1056
0.49,797,651,53.7,26.0,1.0,1057
0.49,798,650,53.6,26.0,1.0,1058
0.49,803,650,53.5,26.0,1.0,1059
0.49,800,650,53.2,26.0,1.0,1060
0.5,796,650,53.2,26.1,1.0,1061
0.49,798,650,53.2,26.1,1.0,1062
0.49,803,650,53.1,26.1,1.0,1063
0.5,800,650,52.9,26.2,1.0,1064
0.5,796,650,52.8,26.2,1.0,1065
0.5,799,649,52.8,26.2,1.0,1066
0.49,803,650,52.7,26.2,1.0,1067
0.5,798,650,52.5,26.2,1.0,1068
0.49,803,650,52.4,26.2,1.0,1069
0.5,800,650,52.3,26.2,1.0,1070
0.49,796,649,52.3,26.2,1.0,1071
0.49,798,650,52.4,26.2,1.0,1072
0.49,803,650,52.4,26.1,1.0,1073
0.5,799,650,52.4,26.2,1.0,1074
0.49,796,650,52.2,26.2,1.0,1075
0.49,799,650,52.2,26.2,1.0,1076
0.5,803,650,52.1,26.2,1.0,1077
0.5,798,650,51.8,26.1,1.0,1078
0.49,796,650,51.9,26.1,1.0,1079
0.5,800,650,52.0,26.0,1.0,1080
0.49,803,650,51.8,25.9,1.0,1081
0.49,797,650,51.9,25.8,1.0,1082
0.49,796,649,52.0,25.7,1.0,1083
0.49,801,650,52.0,25.6,1.0,1084
0.5,802,650,51.9,25.6,1.0,1085
0.49,797,650,51.7,25.5,1.0,1086
0.49,797,650,51.8,25.5,1.0,1087
0.5,801,649,51.9,25.5,1.0,1088
0.5,802,650,51.7,25.5,1.0,1089
0.49,796,649,51.6,25.5,1.0,1090
0.5,797,650,51.8,25.4,1.0,1091
0.5,801,649,52.0,25.4,1.0,1092
0.5,802,650,51.8,25.4,1.0,1093
0.5,796,650,51.7,25.4,1.0,1094
0.5,797,650,52.0,25.3,1.0,1095
0.49,802,650,52.1,25.3,1.0,1096
0.5,802,650,51.9,25.3,1.0,1097
0.5,796,650,51.8,25.2,1.0,1098
0.5,798,650,52.0,25.2,1.0,1099
0.49,802,649,52.2,25.2,1.0,1100
0.49,801,650,52.0,25.2,1.0,1101
0.49,796,650,51.8,25.1,1.0,1102
0.49,798,650,52.1,25.1,1.0,1103
0.49,803,650,52.2,25.1,1.0,1104
0.49,801,650,52.0,25.1,1.0,1105
0.49,796,650,52.0,25.0,1.0,1106
0.49,799,651,52.2,25.0,1.0,1107
0.49,803,650,52.2,25.0,1.0,1108
0.5,800,650,52.0,24.9,1.0,1109
0.49,796,649,52.2,24.9,1.0,1110
0.49,800,650,52.4,24.9,1.0,1111
0.5,803,650,52.3,24.9,1.0,1112
0.5,799,650,51.8,24.9,1.0,1113
0.5,803,650,51.9,25.0,1.0,1114
0.5,800,650,51.4,25.0,1.0,1115
0.5,796,650,51.4,25.0,1.0,1116
0.5,798,650,51.5,25.0,1.0,1117
0.49,803,650,51.4,25.0,1.0,1118
0.49,800,650,51.2,25.0,1.0,1119
0.5,796,650,51.2,25.0,1.0,1120
0.5,799,650,51.4,25.0,1.0,1121
0.49,803,650,51.3,25.0,1.0,1122
0.5,799,650,50.9,25.0,1.0,1123
0.49,796,650,50.9,25.0,1.0,1124
0.49,799,650,51.1,25.1,1.0,1125
0.49,803,650,50.8,25.1,1.0,1126
0.49,799,650,50.4,25.2,1.0,1127
0.49,796,650,50.5,25.2,1.0,1128
0.49,801,650,50.7,25.2,1.0,1129
0.49,803,650,50.5,25.2,1.0,1130
0.49,798,650,50.3,25.3,1.0,1131
0.49,796,650,50.4,25.3,1.0,1132
0.49,801,650,50.6,25.3,1.0,1133
0.49,803,650,50.4,25.3,1.0,1134
0.49,798,649,50.2,25.3,1.0,1135
0.49,797,650,50.3,25.3,1.0,1136
0.5,802,650,50.4,25.3,1.0,1137
0.57,803,650,69.4,25.4,1.0,1138
0.59,799,649,62.2,25.5,1.0,1139
0.51,797,650,60.6,25.5,1.0,1140
0.49,802,650,53.9,25.4,1.0,1141
0.49,802,650,51.9,25.4,1.0,1142
0.49,797,650,50.8,25.4,1.0,1143
0.49,797,650,50.4,25.4,1.0,1144
0.49,803,650,49.7,25.4,1.0,1145
0.49,802,650,48.7,25.4,1.0,1146
0.49,796,650,48.2,25.4,1.0,1147
0.58,798,650,68.0,25.6,1.0,1148
0.58,803,650,58.0,25.6,1.0,1149
0.53,801,650,58.3,25.6,1.0,1150
0.49,795,650,51.8,25.6,1.0,1151
0.49,798,650,49.5,25.6,1.0,1152
0.49,803,650,48.6,25.6,1.0,1153
0.48,801,650,47.9,25.7,1.0,1154
0.6,796,650,65.8,25.9,1.0,1155
0.59,799,650,61.7,25.8,1.0,1156
0.6,803,650,56.6,25.9,1.0,1157
0.54,800,650,66.3,25.9,1.0,1158
0.49,795,650,56.5,25.9,1.0,1159
0.49,802,650,48.5,25.9,1.0,1160
0.49,796,649,47.9,25.9,1.0,1161
0.49,798,650,47.9,25.9,1.0,1162
0.49,803,650,47.8,25.9,1.0,1163
0.49,801,650,47.2,25.9,1.0,1164
0.49,796,650,47.1,25.9,1.0,1165
0.49,799,650,47.3,25.9,1.0,1166
0.49,803,650,47.2,26.0,1.0,1167
0.49,800,650,46.8,26.0,1.0,1168
0.49,796,650,46.8,26.0,1.0,1169
0.49,799,650,47.1,26.0,1.0,1170
0.49,803,650,46.9,26.1,1.0,1171
0.49,800,650,46.6,26.1,1.0,1172
0.49,796,650,46.5,26.2,1.0,1173
0.49,800,650,46.8,26.2,1.0,1174
0.49,803,650,46.6,26.3,1.0,1175
0.49,799,650,46.2,26.3,1.0,1176
0.49,796,650,46.4,26.3,1.0,1177
0.49,801,650,46.6,26.3,1.0,1178
0.49,802,650,46.3,26.4,1.0,1179
0.49,798,650,46.0,26.4,1.0,1180
0.49,796,649,46.3,26.4,1.0,1181
0.49,802,650,46.4,26.3,1.0,1182
0.49,802,650,46.0,26.3,1.0,1183
0.49,797,650,45.8,26.3,1.0,1184
0.49,797,649,46.1,26.3,1.0,1185
0.49,802,650,46.2,26.3,1.0,1186
0.5,801,650,45.8,26.3,1.0,1187
0.5,796,650,45.7,26.3,1.0,1188
0.5,797,650,46.1,26.2,1.0,1189
0.5,803,650,46.1,26.2,1.0,1190
0.5,802,650,45.8,26.2,1.0,1191
0.5,796,650,45.7,26.2,1.0,1192
0.5,798,650,45.9,26.2,1.0,1193
0.5,803,650,45.9,26.2,1.0,1194
0.5,800,650,45.7,26.1,1.0,1195
0.49,796,650,45.7,26.2,1.0,1196
0.5,798,650,46.0,26.1,1.0,1197
0.5,803,650,46.0,26.1,1.0,1198
0.5,799,650,45.6,26.1,1.0,1199
0.5,796,650,45.7,26.2,1.0,1200
0.5,799,650,46.0,26.1,1.0,1201
0.5,803,650,45.8,26.1,1.0,1202
0.5,798,650,45.6,26.2,1.0,1203
0.5,796,650,45.7,26.2,1.0,1204
0.49,799,650,45.6,26.2,1.0,1205
0.49,796,650,45.6,26.2,1.0,1206
0.49,799,650,46.0,26.2,1.0,1207
0.49,803,650,45.9,26.2,1.0,1208
0.5,798,649,45.7,26.1,1.0,1209
0.49,796,650,45.8,26.1,1.0,1210
0.49,800,650,46.0,26.1,1.0,1211
0.49,803,650,45.8,26.1,1.0,1212
0.5,797,650,45.5,26.1,1.0,1213
0.49,796,650,45.8,26.1,1.0,1214
0.5,801,650,45.9,26.1,1.0,1215
0.49,802,650,45.6,26.1,1.0,1216
0.49,797,650,45.3,26.1,1.0,1217
0.49,796,650,45.5,26.1,1.0,1218
0.49,802,650,45.5,26.1,1.0,1219
0.49,802,650,44.9,26.1,1.0,1220
0.49,796,650,44.1,26.1,1.0,1221
0.5,798,650,43.8,26.1,1.0,1222
0.49,802,650,42.9,26.1,1.0,1223
0.5,801,650,41.0,26.2,1.0,1224
0.5,796,650,39.7,26.2,1.0,1225
0.5,799,650,39.1,26.2,1.0,1226
0.5,803,649,38.0,26.2,1.0,1227
0.5,800,650,36.3,26.2,1.0,1228
0.5,796,650,35.4,26.2,1.0,1229
0.55,799,650,35.9,26.3,1.0,1230
0.62,803,650,38.6,26.4,1.0,1231
0.6,800,650,40.1,26.4,1.0,1232
0.59,796,650,39.5,26.4,1.0,1233
0.59,800,650,40.5,26.5,1.0,1234
0.54,803,650,40.4,26.5,1.0,1235
0.59,799,650,40.5,26.6,1.0,1236
0.61,796,650,40.6,26.6,1.0,1237
0.53,801,650,48.5,26.7,1.0,1238
0.5,802,650,43.1,26.7,1.0,1239
0.5,797,650,38.7,26.7,1.0,1240
0.5,797,650,37.3,26.8,1.0,1241
0.57,803,650,39.3,26.8,1.0,1242
0.6,803,649,40.3,26.8,1.0,1243
0.52,797,650,43.7,26.8,1.0,1244
0.5,797,649,40.2,26.8,1.0,1245
0.51,802,650,37.9,26.8,1.0,1246
0.5,803,649,36.4,26.8,1.0,1247
0.5,797,650,35.6,26.8,1.0,1248
0.5,797,650,35.7,26.8,1.0,1249
0.56,803,650,37.4,26.9,1.0,1250
0.5,796,650,43.4,26.9,1.0,1251
0.5,800,650,39.0,26.8,1.0,1252
0.5,803,650,37.0,26.8,1.0,1253
0.5,798,650,35.8,26.8,1.0,1254
