pressure,reactor temperature,pre-reactor temperature,humidity,local temperature,label,number data,SMA pressure forecast
0.41,804,650,86.2,31.3,0.0,519,0.43374999999999997
0.42,800,650,86.0,31.3,0.0,520,0.43875
0.42,796,650,85.9,31.3,0.0,521,0.44375
0.42,801,650,86.0,31.2,0.0,522,0.45
0.43,800,650,86.5,31.1,0.0,523,0.45875
0.44,796,650,86.5,31.1,0.0,524,0.46625
0.44,801,650,86.3,31.2,0.0,525,0.475
0.45,802,650,86.2,31.2,0.0,526,0.48375
0.45,796,650,86.0,31.3,0.0,527,0.49250000000000005
0.46,801,650,85.9,31.3,0.0,528,0.50125
0.46,804,650,86.0,31.1,0.0,529,0.51125
0.47,797,650,86.4,31.1,0.0,530,0.52125
0.5,801,650,86.3,31.0,0.0,531,0.5275000000000001
0.5,803,650,86.7,30.8,0.0,532,0.5337500000000001
0.51,797,650,86.9,30.7,0.0,533,0.54
0.52,799,650,87.0,30.7,0.0,534,0.54625
0.52,803,650,86.6,30.8,0.0,535,0.5537500000000001
0.53,799,650,86.1,30.8,0.0,536,0.56
0.54,798,650,86.4,30.7,0.0,537,0.56625
0.55,803,650,86.3,30.7,0.0,538,0.57125
0.55,800,650,86.3,30.7,0.0,539,0.5762499999999999
0.55,797,650,86.3,30.6,0.0,540,0.5824999999999999
0.56,803,650,86.2,30.5,0.0,541,0.5875
0.57,801,650,86.0,30.5,0.0,542,0.5912499999999999
0.58,796,650,85.8,30.6,0.0,543,0.59375
0.58,801,650,85.3,30.7,0.0,544,0.5974999999999999
0.59,803,650,84.9,30.7,0.0,545,0.60125
0.59,796,650,84.6,30.7,0.0,546,0.605
0.59,799,650,84.4,30.3,0.0,547,0.60875
0.6,804,650,84.7,30.1,0.0,548,0.6112500000000001
0.6,798,650,84.4,30.1,0.0,549,0.615
0.6,798,650,83.8,30.0,0.0,550,0.61875
0.6,803,650,83.8,29.8,0.0,551,0.6237499999999999
0.61,800,650,83.8,29.8,0.0,552,0.6275000000000001
0.62,796,650,83.8,29.8,0.0,553,0.63125
0.62,803,650,83.4,29.8,0.0,554,0.635
0.62,802,650,83.0,29.8,0.0,555,0.64
0.62,796,650,82.3,29.7,0.0,556,0.645
0.63,801,650,81.2,29.6,0.0,557,0.65
0.63,802,650,80.5,29.5,0.0,558,0.655
0.64,797,650,79.9,29.5,0.0,559,0.66
0.64,799,650,79.7,29.4,0.0,560,0.665
0.65,803,650,79.6,29.4,0.0,561,0.67
0.65,797,650,79.6,29.3,0.0,562,0.675
0.66,798,650,79.6,29.2,0.0,563,0.6799999999999999
0.66,803,650,79.6,29.2,0.0,564,0.6849999999999999
0.67,800,650,79.7,29.2,0.0,565,0.68875
0.67,796,650,79.5,29.2,0.0,566,0.6925
0.68,803,650,79.3,29.1,0.0,567,0.69625
0.68,802,650,79.3,29.1,0.0,568,0.7037499999999999
0.69,796,650,79.2,29.1,0.0,569,0.71
0.69,801,650,78.9,29.1,0.0,570,0.715
0.7,802,650,78.8,29.1,0.0,571,0.71875
0.7,799,650,78.4,29.1,0.0,572,0.72125
0.7,798,650,78.2,29.1,0.0,573,0.72375
0.7,804,650,78.0,29.0,0.0,574,0.72625
0.71,798,650,78.1,28.9,0.0,575,0.7274999999999999
0.74,796,650,80.9,28.9,0.0,576,0.725
0.74,799,650,75.2,28.8,0.0,577,0.72375
0.73,803,650,73.2,28.7,0.0,578,0.7237499999999999
0.73,797,650,73.0,28.7,0.0,579,0.72375
0.72,799,650,72.4,28.8,0.0,580,0.725
0.72,804,650,72.5,28.9,0.0,581,0.725
0.72,799,650,72.2,29.0,0.0,582,0.72625
0.72,797,650,72.1,28.9,0.0,583,0.7275
0.72,803,650,72.0,29.0,0.0,584,0.72875
0.73,801,650,72.7,29.0,0.0,585,0.7274999999999999
0.73,796,650,72.4,29.0,0.0,586,0.7275
0.73,802,650,72.0,29.0,0.0,587,0.7274999999999999
0.73,802,650,71.8,28.9,0.0,588,0.7275
0.72,797,650,71.7,29.0,0.0,589,0.7287499999999999
0.73,799,650,71.6,29.0,0.0,590,0.7275
0.73,803,650,71.7,29.0,0.0,591,0.7274999999999999
0.73,797,650,71.6,29.0,0.0,592,0.7275
0.72,797,650,71.3,29.0,0.0,593,0.7275
0.73,803,650,71.6,29.1,0.0,594,0.72625
0.73,799,650,71.5,29.1,0.0,595,0.725
0.73,796,650,71.4,29.1,0.0,596,0.725
0.73,803,650,71.5,29.1,0.0,597,0.725
0.72,801,650,71.5,29.1,0.0,598,0.725
0.73,796,650,71.2,29.1,0.0,599,0.725
0.73,802,650,68.8,29.2,0.0,600,0.725
0.72,803,650,66.3,29.3,0.0,601,0.725
0.72,796,650,65.1,29.3,0.0,602,0.725
0.72,800,650,64.7,29.3,0.0,603,0.725
0.73,803,650,64.7,29.4,0.0,604,0.72375
0.73,798,650,63.9,29.7,0.0,605,0.7225
0.72,798,650,63.2,29.8,0.0,606,0.7224999999999999
0.73,804,650,63.0,30.0,0.0,607,0.72125
0.73,799,650,62.8,30.1,0.0,608,0.72
0.72,797,650,62.7,29.7,0.0,609,0.72
0.72,803,650,63.1,29.6,0.0,610,0.71875
0.72,801,650,63.1,29.6,0.0,611,0.7175
0.72,796,650,63.0,29.5,0.0,612,0.7162499999999999
0.72,802,650,62.9,29.6,0.0,613,0.71375
0.72,803,650,62.8,29.6,0.0,614,0.7112499999999999
0.72,796,650,62.6,29.6,0.0,615,0.70875
0.72,800,650,62.4,29.6,0.0,616,0.7062499999999999
0.72,803,650,62.4,29.6,0.0,617,0.70375
0.71,798,650,62.2,29.6,0.0,618,0.7024999999999999
0.71,797,650,62.0,29.6,0.0,619,0.7012499999999999
0.71,804,650,62.1,29.6,0.0,620,0.6975
0.7,803,650,61.9,29.7,0.0,621,0.695
0.7,796,650,61.8,29.6,0.0,622,0.69125
0.7,798,650,61.8,29.7,0.0,623,0.68625
0.7,804,650,61.7,29.7,0.0,624,0.6799999999999999
0.7,798,650,61.6,29.7,0.0,625,0.6725
0.7,797,650,61.3,29.8,0.0,626,0.6637500000000001
0.7,803,650,61.0,29.9,0.0,627,0.65375
0.68,801,650,59.7,30.1,0.0,628,0.645
0.68,796,650,59.8,30.2,0.0,629,0.635
0.67,803,650,58.8,30.1,0.0,630,0.62625
0.66,802,650,58.4,30.0,0.0,631,0.61875
0.65,796,650,58.2,30.0,0.0,632,0.6125
0.64,800,650,57.7,29.8,0.0,633,0.6074999999999999
0.63,803,650,57.5,29.6,0.0,634,0.6025
0.62,797,650,57.5,29.5,0.0,635,0.59875
0.61,798,650,57.0,29.4,0.0,636,0.595
0.6,803,650,57.2,29.4,0.0,637,0.5924999999999999
0.6,798,650,57.3,29.4,0.0,638,0.59
0.6,797,650,57.4,29.4,0.0,639,0.5874999999999999
0.6,803,650,57.6,29.4,0.0,640,0.58375
0.6,800,650,57.4,29.4,0.0,641,0.58
0.59,796,650,57.1,29.4,0.0,642,0.5774999999999999
0.59,803,650,57.0,29.4,0.0,643,0.575
0.58,802,650,56.7,29.4,0.0,644,0.5737499999999999
0.58,796,650,56.7,29.4,0.0,645,0.5725
0.58,800,650,57.0,29.3,0.0,646,0.57125
0.58,803,650,57.1,29.3,0.0,647,0.57
0.57,797,650,56.8,29.4,0.0,648,0.57
0.57,798,650,56.9,29.4,0.0,649,0.57
0.57,804,650,56.9,29.4,0.0,650,0.57
0.57,798,650,56.6,29.5,0.0,651,0.5712499999999999
0.57,797,650,56.5,29.5,0.0,652,0.5724999999999999
0.57,803,650,56.7,29.5,0.0,653,0.5725
0.57,800,650,56.7,29.5,0.0,654,0.57375
0.57,796,650,56.5,29.6,0.0,655,0.5737499999999999
0.57,801,650,56.5,29.6,0.0,656,0.57375
0.57,802,650,56.4,29.6,0.0,657,0.57375
0.57,796,650,56.5,29.6,0.0,658,0.5737499999999999
0.58,800,650,56.5,29.6,0.0,659,0.57375
0.58,804,650,56.5,29.6,0.0,660,0.57375
0.57,798,650,56.3,29.6,0.0,661,0.57375
0.58,798,650,56.3,29.7,0.0,662,0.57375
0.57,804,650,56.3,29.7,0.0,663,0.575
0.57,800,650,56.1,29.7,0.0,664,0.5762499999999999
0.57,797,650,56.0,29.7,0.0,665,0.5787499999999999
0.57,799,650,56.0,29.7,0.0,666,0.58125
0.58,803,650,56.1,29.7,0.0,667,0.5812499999999999
0.58,797,650,55.9,29.7,0.0,668,0.5812499999999999
0.57,797,650,55.9,29.8,0.0,669,0.5824999999999999
0.58,804,650,56.0,29.8,0.0,670,0.5825
0.58,799,650,55.9,29.8,0.0,671,0.5825
0.58,797,650,55.7,29.9,0.0,672,0.58125
0.59,802,650,59.4,29.9,0.0,673,0.57875
0.59,801,650,56.7,29.9,0.0,674,0.5762499999999999
0.58,796,650,54.8,29.9,0.0,675,0.575
0.58,801,650,55.0,30.0,0.0,676,0.57375
0.58,803,650,55.2,30.0,0.0,677,0.57375
0.58,797,650,55.5,29.8,0.0,678,0.5725
0.58,798,650,55.9,29.7,0.0,679,0.5724999999999999
0.57,804,650,55.8,29.7,0.0,680,0.5725
0.57,798,650,55.7,29.7,0.0,681,0.5725
0.57,796,650,55.8,29.7,0.0,682,0.5724999999999999
0.57,803,650,56.0,29.7,0.0,683,0.5725
0.57,801,650,56.1,29.7,0.0,684,0.5725
0.58,796,650,56.0,29.7,0.0,685,0.5712499999999999
0.57,800,650,56.0,29.7,0.0,686,0.5712499999999999
0.58,803,650,56.1,29.7,0.0,687,0.57
0.57,796,650,55.9,29.7,0.0,688,0.57375
0.57,800,650,55.9,29.6,0.0,689,0.5787499999999999
0.57,804,650,56.2,29.6,0.0,690,0.58125
0.57,798,650,56.2,29.6,0.0,691,0.58375
0.57,798,650,56.1,29.7,0.0,692,0.5887499999999999
0.57,804,650,56.3,29.7,0.0,693,0.59875
0.57,801,650,56.2,29.7,0.0,694,0.6137499999999999
0.57,796,650,56.1,29.7,0.0,695,0.6325000000000001
0.6,803,650,63.0,29.8,1.0,696,0.65125
0.61,802,650,61.1,29.7,1.0,697,0.6725
0.59,796,650,55.9,29.7,1.0,698,0.7
0.59,799,650,55.7,29.8,1.0,699,0.73125
0.61,803,650,60.9,29.9,1.0,700,0.76375
0.65,798,650,70.2,30.0,1.0,701,0.79375
0.69,797,650,72.1,30.1,1.0,702,0.83125
0.72,804,650,73.0,30.1,1.0,703,0.8674999999999999
0.75,799,650,73.9,30.2,1.0,704,0.9037499999999999
0.78,797,650,74.8,30.2,1.0,705,0.9387500000000001
0.81,802,650,75.6,30.3,1.0,706,0.97375
0.84,801,650,76.5,30.3,1.0,707,1.0075
0.87,796,650,77.4,30.4,1.0,708,1.04
0.89,802,650,77.9,30.5,1.0,709,1.07375
0.99,804,650,79.5,30.6,1.0,710,1.09625
1.01,801,650,79.7,30.6,1.0,711,1.11875
1.04,796,650,80.0,30.7,1.0,712,1.1400000000000001
1.06,802,650,80.2,30.7,1.0,713,1.16125
1.09,801,650,80.3,30.7,1.0,714,1.18
1.11,796,650,80.4,30.7,1.0,715,1.19875
1.13,800,650,80.5,30.7,1.0,716,1.2175
1.16,803,650,80.6,30.8,1.0,717,1.2349999999999999
1.17,797,650,80.4,30.9,1.0,718,1.2525
1.19,800,650,80.6,30.8,1.0,719,1.27
1.21,804,650,80.7,30.9,1.0,720,1.28625
1.23,798,650,80.7,30.8,1.0,721,1.3025000000000002
1.24,798,650,80.7,30.9,1.0,722,1.31875
1.26,804,650,80.7,31.0,1.0,723,1.2712500000000002
1.28,801,650,80.7,30.9,1.0,724,1.20875
1.3,796,650,80.7,30.9,1.0,725,1.1487500000000002
1.31,803,650,80.6,30.9,1.0,726,1.095
1.33,801,650,80.7,30.9,1.0,727,1.045
1.34,796,650,80.7,30.9,1.0,728,0.9975
1.36,800,650,80.7,30.9,1.0,729,0.95125
1.37,803,650,80.7,30.9,1.0,730,0.9075
0.88,782,645,84.7,31.1,1.0,731,0.92875
0.78,789,648,84.8,31.2,1.0,732,0.965
0.82,800,651,83.8,31.3,1.0,733,0.99875
0.88,806,651,83.2,31.2,1.0,734,1.0275
0.93,802,649,83.0,31.2,1.0,735,1.05375
0.96,796,650,82.9,31.2,1.0,736,1.07875
0.99,801,650,82.9,31.2,1.0,737,1.1025
1.02,803,650,82.8,31.1,1.0,738,1.125
1.05,798,650,82.8,31.1,1.0,739,1.14625
1.07,798,650,82.8,31.1,1.0,740,1.1675
1.09,804,650,82.7,31.1,1.0,741,1.1937499999999999
1.11,798,650,82.7,31.1,1.0,742,1.22
1.14,797,650,82.7,31.1,1.0,743,1.24375
1.16,802,650,82.5,31.1,1.0,744,1.2674999999999998
1.18,800,650,82.5,31.1,1.0,745,1.29
1.2,796,650,82.4,31.1,1.0,746,1.2675
1.22,801,650,82.5,31.1,1.0,747,1.245
1.24,803,650,82.6,31.1,1.0,748,1.2225
1.3,800,650,82.7,30.9,1.0,749,1.19625
1.32,797,650,82.7,30.9,1.0,750,1.1700000000000002
1.33,803,650,82.7,30.9,1.0,751,1.14625
1.35,802,650,82.7,30.9,1.0,752,1.1225
1.36,796,650,82.7,30.9,1.0,753,1.1
1.02,798,650,83.7,31.0,1.0,754,1.1225
1.04,797,650,83.6,31.0,1.0,755,1.14375
1.06,802,650,83.6,31.0,1.0,756,1.165
1.09,801,650,83.5,31.0,1.0,757,1.185
1.11,796,650,83.4,31.1,1.0,758,1.205
1.14,802,650,82.9,31.2,1.0,759,1.2225
1.16,803,650,82.7,31.3,1.0,760,1.24
1.18,797,650,82.7,31.1,1.0,761,1.2575
1.2,799,650,82.8,31.1,1.0,762,1.2750000000000001
1.21,804,650,82.8,31.1,1.0,763,1.29375
1.23,800,650,82.8,31.1,1.0,764,1.3112500000000002
1.25,797,650,82.8,31.1,1.0,765,1.3275000000000001
1.27,803,650,82.7,31.1,1.0,766,1.29625
1.28,800,650,82.6,31.1,1.0,767,1.2725
1.3,796,650,82.5,31.3,1.0,768,1.24875
1.32,801,650,81.6,31.6,1.0,769,1.2249999999999999
1.34,802,650,81.3,31.7,1.0,770,1.20125
1.36,796,650,81.2,31.8,1.0,771,1.17875
1.37,799,650,81.1,31.9,1.0,772,1.1575
1.38,804,650,81.0,31.9,1.0,773,1.13625
1.02,805,650,83.5,31.2,1.0,774,1.1625
1.09,803,650,83.7,31.2,1.0,775,1.1825
1.11,797,650,83.4,31.2,1.0,776,1.2025
1.13,799,650,83.3,31.3,1.0,777,1.2225000000000001
1.15,804,650,83.2,31.3,1.0,778,1.24
1.18,797,650,83.1,31.3,1.0,779,1.2475
1.2,797,650,83.0,31.3,1.0,780,1.2487499999999998
1.21,803,650,83.0,31.4,1.0,781,1.2525
1.23,800,650,82.9,31.4,1.0,782,1.25875
1.25,796,650,82.8,31.3,1.0,783,1.265
1.27,801,650,82.7,31.4,1.0,784,1.27125
1.29,803,650,82.6,31.4,1.0,785,1.2774999999999999
1.29,796,650,82.4,31.4,1.0,786,1.2862500000000001
1.24,799,650,82.9,31.4,1.0,787,1.3025
1.21,804,650,83.3,31.3,1.0,788,1.2750000000000001
1.24,799,650,83.2,31.4,1.0,789,1.2437500000000001
1.28,798,650,83.0,31.4,1.0,790,1.20875
1.3,804,650,82.8,31.3,1.0,791,1.175
1.32,800,650,82.7,31.3,1.0,792,1.14125
1.34,796,650,82.6,31.3,1.0,793,1.1075
1.36,803,650,82.6,31.3,1.0,794,1.07375
1.37,801,650,82.6,31.3,1.0,795,1.0375
0.99,779,644,84.3,31.4,1.0,796,1.0525
0.99,788,647,84.0,31.4,1.0,797,1.07
1.0,798,650,83.7,31.4,1.0,798,1.08875
1.03,805,652,83.6,31.4,1.0,799,1.10625
1.05,801,650,83.5,31.4,1.0,800,1.125
1.07,796,650,83.4,31.4,1.0,801,1.1425
1.09,802,650,83.2,31.4,1.0,802,1.16
1.08,801,650,83.6,31.4,1.0,803,1.18125
1.11,796,650,83.3,31.5,1.0,804,1.20125
1.13,800,650,83.2,31.5,1.0,805,1.2262499999999998
1.15,803,650,83.1,31.5,1.0,806,1.25
1.17,797,650,83.1,31.4,1.0,807,1.27375
1.2,800,650,83.0,31.5,1.0,808,1.295
1.21,803,650,82.9,31.5,1.0,809,1.31625
1.23,798,650,82.9,31.5,1.0,810,1.3375000000000001
1.25,798,650,82.8,31.5,1.0,811,1.3575000000000002
1.27,804,650,82.8,31.5,1.0,812,1.37625
1.33,802,650,82.5,31.4,1.0,813,1.39
1.34,797,650,82.5,31.4,1.0,814,1.4037499999999998
1.36,799,650,82.4,31.4,1.0,815,1.41625
1.37,803,650,82.4,31.4,1.0,816,1.42875
1.38,797,650,82.2,31.4,1.0,817,1.44125
1.4,797,650,82.2,31.4,1.0,818,1.4525
1.41,804,650,82.2,31.3,1.0,819,1.4649999999999999
1.42,800,650,82.3,31.3,1.0,820,1.3424999999999998
1.44,797,650,82.2,31.2,1.0,821,1.22875
1.45,802,650,82.2,31.2,1.0,822,1.12
1.46,802,650,82.2,31.2,1.0,823,1.0187499999999998
1.47,796,650,82.2,31.1,1.0,824,0.9249999999999999
1.48,801,650,82.1,31.1,1.0,825,0.8400000000000001
1.49,803,650,82.0,31.2,1.0,826,0.76125
1.51,797,650,81.8,31.2,1.0,827,0.68625
0.44,801,650,84.4,31.2,1.0,828,0.74875
0.53,806,652,83.9,31.2,1.0,829,0.8037500000000001
0.58,801,650,84.0,31.1,1.0,830,0.8562500000000001
0.65,796,650,84.1,31.1,1.0,831,0.90375
0.72,802,650,84.1,31.2,1.0,832,0.9450000000000001
0.8,802,650,84.0,31.2,1.0,833,0.97875
0.86,797,650,83.8,31.2,1.0,834,1.00875
0.91,799,650,83.8,31.2,1.0,835,1.03625
0.94,804,650,83.7,31.2,1.0,836,1.0625
0.97,797,650,83.6,31.2,1.0,837,1.0875
1.0,797,650,83.7,31.1,1.0,838,1.11125
1.03,803,650,83.7,31.1,1.0,839,1.13375
1.05,800,650,83.6,31.1,1.0,840,1.1624999999999999
1.07,796,650,83.6,31.1,1.0,841,1.19125
1.1,801,650,83.6,31.1,1.0,842,1.2175
1.13,802,650,83.3,31.3,1.0,843,1.2425
1.15,796,650,83.3,31.2,1.0,844,1.26625
1.17,800,650,83.4,31.1,1.0,845,1.29
1.19,804,650,83.4,31.1,1.0,846,1.3125
1.21,798,650,83.4,31.1,1.0,847,1.335
1.28,796,650,83.2,31.1,1.0,848,1.35
1.3,802,650,83.1,31.1,1.0,849,1.36375
1.31,802,650,83.1,31.0,1.0,850,1.3325
1.33,797,650,83.1,31.1,1.0,851,1.3025
1.34,799,650,83.0,31.0,1.0,852,1.27375
1.36,804,650,83.0,31.0,1.0,853,1.245
1.37,797,650,82.9,31.0,1.0,854,1.2174999999999998
1.39,797,650,82.8,31.0,1.0,855,1.19
1.4,803,650,82.9,31.0,1.0,856,1.165
1.41,800,650,82.8,31.0,1.0,857,1.14
1.06,804,651,83.9,31.0,1.0,858,1.16125
1.09,797,650,83.9,31.0,1.0,859,1.18125
1.11,799,650,83.9,31.0,1.0,860,1.20125
1.13,804,650,83.8,31.0,1.0,861,1.22
1.15,800,650,83.8,31.0,1.0,862,1.2387499999999998
1.17,796,650,83.7,31.0,1.0,863,1.2574999999999998
1.2,803,650,83.7,31.0,1.0,864,1.27375
1.21,801,650,83.6,31.0,1.0,865,1.2912500000000002
1.23,796,650,83.5,31.0,1.0,866,1.30875
1.25,800,650,83.5,31.0,1.0,867,1.3250000000000002
1.27,803,650,83.5,31.0,1.0,868,1.34
1.28,797,650,83.4,31.0,1.0,869,1.3087499999999999
1.3,800,650,83.3,31.0,1.0,870,1.2775
1.32,804,650,83.3,31.0,1.0,871,1.24625
1.33,799,650,83.2,31.0,1.0,872,1.2175
1.35,798,650,83.2,31.0,1.0,873,1.1887500000000002
1.37,804,650,83.1,31.0,1.0,874,1.16
1.38,801,650,83.1,31.0,1.0,875,1.1325
1.39,796,650,83.1,31.0,1.0,876,1.10625
1.03,806,651,84.7,31.0,1.0,877,1.1275
1.05,800,650,84.7,30.9,1.0,878,1.14875
1.07,796,650,84.6,31.0,1.0,879,1.17
1.1,802,650,84.5,30.9,1.0,880,1.19
1.12,802,650,84.5,31.0,1.0,881,1.21
1.14,796,649,84.4,31.0,1.0,882,1.22875
1.16,799,650,84.3,31.0,1.0,883,1.2475
1.18,804,650,84.3,31.0,1.0,884,1.26625
1.2,798,650,84.2,31.0,1.0,885,1.28375
1.22,798,650,84.1,30.9,1.0,886,1.3025000000000002
1.24,803,650,84.1,31.0,1.0,887,1.27625
1.26,800,650,84.0,31.0,1.0,888,1.2512500000000002
1.28,796,650,83.8,31.0,1.0,889,1.22625
1.29,803,650,83.8,31.0,1.0,890,1.2025000000000001
1.31,802,650,83.7,31.0,1.0,891,1.17875
1.33,796,650,83.5,31.0,1.0,892,1.155
1.34,801,650,83.3,31.0,1.0,893,1.1325
1.37,804,650,83.2,31.0,1.0,894,1.1087500000000001
1.03,803,652,84.1,30.2,1.0,895,1.13
1.06,796,650,84.0,30.1,1.0,896,1.15
1.08,799,650,83.7,30.1,1.0,897,1.17
1.1,804,650,83.8,30.0,1.0,898,1.19
1.12,797,650,83.8,29.9,1.0,899,1.21
1.14,798,650,83.8,29.8,1.0,900,1.235
1.16,804,650,83.6,29.7,1.0,901,1.25875
1.18,800,650,83.6,29.7,1.0,902,1.28125
1.2,797,650,83.5,29.6,1.0,903,1.3037500000000002
1.22,803,650,83.5,29.5,1.0,904,1.325
1.24,800,650,83.5,29.4,1.0,905,1.345
1.26,796,650,83.4,29.4,1.0,906,1.24625
1.28,801,650,83.3,29.3,1.0,907,1.155
1.34,804,650,82.9,29.2,1.0,908,1.065
1.35,799,650,83.0,29.1,1.0,909,0.97875
1.36,797,650,82.8,29.1,1.0,910,0.89625
1.38,804,650,82.7,29.0,1.0,911,0.81375
1.39,802,650,82.4,29.0,1.0,912,0.73125
1.4,796,650,82.2,29.0,1.0,913,0.65
0.47,792,648,83.7,28.1,1.0,914,0.685
0.55,801,652,83.4,28.1,1.0,915,0.7112499999999999
0.62,805,652,83.5,28.0,1.0,916,0.73
0.66,798,650,83.8,28.0,1.0,917,0.7437499999999999
0.7,797,650,83.9,27.9,1.0,918,0.7525000000000001
0.72,802,650,84.1,27.8,1.0,919,0.75875
0.73,801,650,84.3,27.8,1.0,920,0.76375
0.75,796,650,84.5,27.7,1.0,921,0.76875
0.75,802,650,84.7,27.7,1.0,922,0.78
0.76,803,650,84.8,27.7,1.0,923,0.79625
0.77,796,650,84.8,27.7,1.0,924,0.815
0.77,800,650,84.7,27.6,1.0,925,0.83875
0.77,803,650,84.7,27.6,1.0,926,0.86625
0.77,800,650,84.8,27.5,1.0,927,0.89625
0.77,798,649,84.7,27.5,1.0,928,0.9299999999999999
0.79,804,650,84.7,27.5,1.0,929,0.96375
0.84,799,650,84.4,27.5,1.0,930,0.995
0.89,797,650,84.2,27.4,1.0,931,1.0225
0.92,803,650,84.0,27.3,1.0,932,1.04875
0.96,801,650,83.9,27.3,1.0,933,1.07875
0.99,796,650,83.8,27.2,1.0,934,1.1087500000000001
1.01,800,650,83.7,27.2,1.0,935,1.1375000000000002
1.04,803,650,83.6,27.1,1.0,936,1.165
1.06,796,650,83.5,27.1,1.0,937,1.1925000000000001
1.09,800,650,83.4,27.1,1.0,938,1.21875
1.11,804,649,83.4,27.0,1.0,939,1.24375
1.13,798,650,83.3,27.0,1.0,940,1.26875
1.2,796,650,83.1,26.9,1.0,941,1.28625
1.23,800,650,83.0,27.0,1.0,942,1.3025
1.24,803,650,82.9,26.9,1.0,943,1.3187499999999999
1.26,798,650,82.8,26.9,1.0,944,1.335
1.28,798,650,82.8,26.9,1.0,945,1.35
1.3,804,650,82.7,26.9,1.0,946,1.36375
1.31,798,650,82.6,26.9,1.0,947,1.3787500000000001
1.33,796,650,82.6,26.9,1.0,948,1.34375
1.34,803,650,82.7,26.8,1.0,949,1.30875
1.36,801,650,82.6,26.8,1.0,950,1.275
1.37,796,650,82.6,26.8,1.0,951,1.24125
1.39,801,650,82.5,26.8,1.0,952,1.20875
1.4,802,650,82.4,26.8,1.0,953,1.1775
1.41,796,650,82.4,26.8,1.0,954,1.1475
1.43,800,650,82.4,26.8,1.0,955,1.1175
1.05,792,649,83.6,26.6,1.0,956,1.1375
1.06,803,652,83.6,26.6,1.0,957,1.1575
1.09,805,651,83.6,26.6,1.0,958,1.17625
1.1,797,649,83.4,26.6,1.0,959,1.19625
1.13,798,650,83.4,26.6,1.0,960,1.21375
1.15,804,650,83.3,26.6,1.0,961,1.23125
1.17,799,650,83.3,26.6,1.0,962,1.24875
1.19,796,650,83.2,26.5,1.0,963,1.26625
1.21,803,650,83.3,26.5,1.0,964,1.2825
1.22,801,650,83.3,26.5,1.0,965,1.3
1.24,796,650,83.3,26.5,1.0,966,1.31625
1.26,803,650,83.3,26.5,1.0,967,1.3325
1.27,802,650,83.2,26.5,1.0,968,1.355
1.29,797,649,83.2,26.4,1.0,969,1.33
1.31,801,650,83.2,26.5,1.0,970,1.30375
1.33,802,650,83.1,26.5,1.0,971,1.2775
1.34,797,650,83.1,26.5,1.0,972,1.2525000000000002
1.36,798,650,83.0,26.4,1.0,973,1.2275
1.37,804,650,83.0,26.4,1.0,974,1.20375
1.39,798,650,83.0,26.4,1.0,975,1.17875
1.45,797,650,82.8,26.3,1.0,976,1.14875
1.09,805,652,83.2,26.1,1.0,977,1.1675
1.1,800,650,83.1,26.0,1.0,978,1.1862499999999998
1.12,796,649,83.1,26.0,1.0,979,1.205
1.14,802,650,83.1,26.0,1.0,980,1.22375
1.16,802,650,83.0,26.0,1.0,981,1.24125
1.18,796,650,83.0,26.0,1.0,982,1.25875
1.19,799,650,82.9,26.0,1.0,983,1.2775
1.21,803,650,82.8,26.0,1.0,984,1.2950000000000002
1.24,797,650,82.8,26.0,1.0,985,1.31
1.25,799,650,82.8,26.0,1.0,986,1.3262500000000002
1.27,804,650,82.7,26.0,1.0,987,1.3412499999999998
1.29,797,650,82.7,26.0,1.0,988,1.35625
1.3,797,650,82.6,26.0,1.0,989,1.3712499999999999
1.32,803,650,82.6,26.1,1.0,990,1.325
1.34,800,650,82.5,26.1,1.0,991,1.2149999999999999
1.35,796,650,82.5,26.1,1.0,992,1.11625
1.36,801,650,82.4,26.1,1.0,993,1.04
1.38,802,650,82.3,26.1,1.0,994,0.9649999999999999
1.39,796,650,82.3,26.1,1.0,995,0.89125
1.41,801,650,82.3,26.1,1.0,996,0.8175
1.42,803,650,82.3,26.1,1.0,997,0.7437499999999999
0.95,800,652,84.4,26.5,1.0,998,0.72875
0.46,805,651,84.0,26.7,1.0,999,0.77625
0.56,801,649,83.6,26.7,1.0,1000,0.8112499999999999
0.75,797,650,84.6,26.5,1.0,1001,0.82375
0.78,798,650,84.3,26.9,1.0,1002,0.8325
0.8,804,650,84.2,26.7,1.0,1003,0.84
0.82,800,650,84.9,26.6,1.0,1004,0.84375
0.83,797,650,85.2,26.6,1.0,1005,0.8475
0.83,803,650,85.2,26.6,1.0,1006,0.85125
0.84,800,650,85.3,26.6,1.0,1007,0.85375
0.84,796,650,85.3,26.6,1.0,1008,0.8562500000000001
0.85,801,650,85.3,26.6,1.0,1009,0.8574999999999999
0.85,802,650,85.3,26.6,1.0,1010,0.86
0.86,796,650,85.4,26.6,1.0,1011,0.8624999999999999
0.85,801,650,85.4,26.6,1.0,1012,0.8675
0.86,803,650,85.3,26.6,1.0,1013,0.87125
0.86,797,650,85.2,26.6,1.0,1014,0.87375
0.86,799,650,85.2,26.6,1.0,1015,0.87625
0.86,803,650,85.2,26.5,1.0,1016,0.8787499999999999
0.86,799,650,85.1,26.5,1.0,1017,0.88
0.87,797,650,85.0,26.5,1.0,1018,0.88
0.88,803,650,85.0,26.5,1.0,1019,0.87875
0.89,799,650,85.0,26.4,1.0,1020,0.87625
