pressure,reactor temperature,pre-reactor temperature,humidity,local temperature,label,number data,SMA pressure forecast
0.52,801,650,35.9,26.8,1.0,1331,0.52
0.52,800,650,36.5,26.8,1.0,1332,0.52
0.52,804,650,36.2,26.8,1.0,1333,0.52
0.52,802,650,35.8,26.8,1.0,1334,0.52
0.52,797,650,35.9,26.9,1.0,1335,0.52
0.52,796,650,36.3,26.9,1.0,1336,0.52
0.52,801,650,36.5,26.9,1.0,1337,0.52125
0.52,804,650,36.1,26.9,1.0,1338,0.52125
0.52,802,650,35.8,26.9,1.0,1339,0.52125
0.52,796,650,35.9,26.9,1.0,1340,0.52125
0.52,797,650,36.3,26.9,1.0,1341,0.52125
0.52,802,650,36.4,26.9,1.0,1342,0.52125
0.52,804,650,36.0,26.9,1.0,1343,0.5225
0.52,801,650,35.8,26.9,1.0,1344,0.52375
0.53,795,650,36.0,27.0,1.0,1345,0.5225
0.52,798,650,36.4,27.0,1.0,1346,0.52375
0.52,802,650,36.3,27.0,1.0,1347,0.5237499999999999
0.52,804,650,35.9,27.0,1.0,1348,0.52375
0.52,799,650,35.7,27.0,1.0,1349,0.525
0.52,795,650,36.0,27.0,1.0,1350,0.5262500000000001
0.53,797,650,36.4,27.0,1.0,1351,0.52625
0.53,803,650,36.3,27.0,1.0,1352,0.52625
0.52,804,650,35.8,27.0,1.0,1353,0.5275000000000001
0.53,798,650,35.7,27.0,1.0,1354,0.5275000000000001
0.52,795,650,36.1,27.0,1.0,1355,0.5275000000000001
0.52,798,650,36.4,27.0,1.0,1356,0.5275000000000001
0.53,804,650,36.2,27.0,1.0,1357,0.52625
0.53,803,650,35.8,27.0,1.0,1358,0.525
0.53,798,650,35.8,27.0,1.0,1359,0.5237499999999999
0.53,795,650,36.2,27.0,1.0,1360,0.52625
0.53,800,650,36.5,27.0,1.0,1361,0.53625
0.53,804,650,36.2,27.0,1.0,1362,0.55
0.52,803,650,35.8,27.0,1.0,1363,0.5650000000000001
0.52,797,650,36.1,26.7,1.0,1364,0.5774999999999999
0.52,796,650,36.6,26.7,1.0,1365,0.58125
0.52,801,650,36.9,26.6,1.0,1366,0.5825
0.52,804,650,36.6,26.6,1.0,1367,0.5825
0.55,802,650,36.3,26.7,1.0,1368,0.5787500000000001
0.61,797,650,43.5,26.7,1.0,1369,0.5675
0.64,797,650,45.9,26.7,1.0,1370,0.5525
0.64,802,650,44.3,26.7,1.0,1371,0.5375000000000001
0.62,804,650,42.9,26.6,1.0,1372,0.53
0.55,799,650,36.5,26.6,1.0,1373,0.535
0.53,795,650,36.2,26.6,1.0,1374,0.54375
0.52,798,650,36.7,26.6,1.0,1375,0.55125
0.52,803,650,36.5,26.6,1.0,1376,0.55375
0.52,796,650,36.0,26.6,1.0,1377,0.555
0.52,796,650,36.4,26.6,1.0,1378,0.555
0.52,802,650,36.3,26.6,1.0,1379,0.55625
0.56,804,650,39.6,26.7,1.0,1380,0.55125
0.59,801,650,41.3,26.7,1.0,1381,0.5425
0.6,796,650,41.6,26.7,1.0,1382,0.5325
0.58,797,650,39.9,26.6,1.0,1383,0.525
0.54,801,650,36.6,26.6,1.0,1384,0.5225
0.53,804,650,36.0,26.6,1.0,1385,0.52125
0.52,800,650,35.8,26.7,1.0,1386,0.52125
0.53,795,650,36.1,26.7,1.0,1387,0.52
0.52,798,650,36.4,26.7,1.0,1388,0.52
0.52,803,650,36.2,26.7,1.0,1389,0.52125
0.52,804,650,35.7,26.7,1.0,1390,0.52375
0.52,798,650,35.6,26.6,1.0,1391,0.53
0.52,795,650,35.9,26.7,1.0,1392,0.5425
0.52,798,650,36.2,26.7,1.0,1393,0.55
0.52,803,650,36.0,26.7,1.0,1394,0.5525
0.52,803,650,35.6,26.7,1.0,1395,0.55375
0.52,797,650,35.5,26.7,1.0,1396,0.5549999999999999
0.53,795,650,35.9,26.7,1.0,1397,0.555
0.54,799,650,36.7,26.7,1.0,1398,0.55375
0.57,804,650,39.4,26.8,1.0,1399,0.54875
0.62,803,650,42.2,26.7,1.0,1400,0.5375000000000001
0.58,798,650,38.8,26.7,1.0,1401,0.53
0.54,795,650,36.4,26.7,1.0,1402,0.52875
0.53,799,650,36.6,26.7,1.0,1403,0.53375
0.53,804,650,36.3,26.7,1.0,1404,0.54375
0.53,803,650,35.7,26.7,1.0,1405,0.5499999999999999
0.53,798,650,35.7,26.7,1.0,1406,0.5525
0.53,795,650,36.1,26.7,1.0,1407,0.55375
0.53,799,650,36.3,26.7,1.0,1408,0.55375
0.52,804,650,36.0,26.7,1.0,1409,0.555
0.53,803,650,35.5,26.7,1.0,1410,0.5549999999999999
0.57,799,650,38.7,26.8,1.0,1411,0.55
0.61,796,650,42.5,26.8,1.0,1412,0.54
0.58,801,650,39.3,26.7,1.0,1413,0.5337500000000001
0.55,803,650,36.0,26.7,1.0,1414,0.53125
0.54,800,650,35.4,26.7,1.0,1415,0.53
0.53,796,650,35.7,26.7,1.0,1416,0.53
0.53,798,650,36.1,26.8,1.0,1417,0.53
0.53,803,650,36.0,26.8,1.0,1418,0.53
0.53,804,650,35.5,26.8,1.0,1419,0.53
0.53,798,650,35.2,26.8,1.0,1420,0.53
0.53,795,650,35.6,26.8,1.0,1421,0.53
0.53,804,650,35.3,26.8,1.0,1422,0.53
0.53,800,650,35.0,26.8,1.0,1423,0.53
0.53,796,650,35.3,26.9,1.0,1424,0.53
0.53,797,650,35.7,26.9,1.0,1425,0.53
0.53,803,650,35.7,26.9,1.0,1426,0.53
0.53,804,650,35.2,26.9,1.0,1427,0.53
0.53,801,650,35.0,26.9,1.0,1428,0.53
0.53,795,650,35.3,26.9,1.0,1429,0.53
0.53,798,650,35.8,26.9,1.0,1430,0.53
0.53,803,650,35.7,26.9,1.0,1431,0.53
0.53,804,650,35.2,26.9,1.0,1432,0.53125
0.53,799,650,34.9,26.9,1.0,1433,0.53125
0.53,795,650,35.4,26.9,1.0,1434,0.53125
0.53,799,650,35.8,26.9,1.0,1435,0.53125
0.53,803,650,35.6,26.9,1.0,1436,0.53125
0.53,803,650,35.1,26.9,1.0,1437,0.53125
0.53,798,650,34.9,26.9,1.0,1438,0.53125
0.53,795,650,35.5,26.9,1.0,1439,0.53125
0.54,798,650,35.8,26.9,1.0,1440,0.53125
0.53,804,650,35.5,26.9,1.0,1441,0.53125
0.53,803,650,34.9,26.9,1.0,1442,0.5325000000000001
0.53,797,650,34.9,26.9,1.0,1443,0.5325
0.53,795,650,35.5,26.9,1.0,1444,0.5337500000000001
0.53,799,650,35.7,26.9,1.0,1445,0.535
0.53,804,650,35.4,27.0,1.0,1446,0.535
0.53,802,650,34.9,26.9,1.0,1447,0.535
0.54,798,650,35.1,27.0,1.0,1448,0.5337500000000001
0.53,796,650,35.6,27.0,1.0,1449,0.5337500000000001
0.54,800,650,35.8,27.0,1.0,1450,0.5337500000000001
0.53,804,650,35.3,27.0,1.0,1451,0.535
0.54,802,650,34.9,27.0,1.0,1452,0.535
0.54,796,650,35.1,27.0,1.0,1453,0.535
0.53,797,650,35.6,27.0,1.0,1454,0.53625
0.53,802,650,35.7,27.0,1.0,1455,0.5375
0.53,804,650,35.2,27.0,1.0,1456,0.5387500000000001
0.53,801,650,34.8,27.0,1.0,1457,0.54
0.54,796,650,35.1,27.0,1.0,1458,0.54
0.54,797,650,35.7,27.1,1.0,1459,0.54
0.54,803,650,35.6,27.1,1.0,1460,0.54
0.54,804,650,35.0,27.1,1.0,1461,0.54
0.54,801,650,34.7,27.1,1.0,1462,0.54
0.54,796,650,35.0,27.1,1.0,1463,0.54125
0.54,797,650,35.6,27.1,1.0,1464,0.54125
0.54,802,650,35.5,27.1,1.0,1465,0.54125
0.54,804,650,34.9,27.1,1.0,1466,0.54125
0.54,796,650,35.2,27.2,1.0,1467,0.54125
0.54,801,650,35.4,27.2,1.0,1468,0.5425
0.54,804,650,34.8,27.2,1.0,1469,0.5425
0.54,800,650,34.5,27.2,1.0,1470,0.5425
0.55,796,650,34.7,27.2,1.0,1471,0.5425000000000001
0.54,797,650,35.3,27.2,1.0,1472,0.5425000000000001
0.54,802,650,35.3,27.3,1.0,1473,0.5437500000000001
0.54,804,650,34.7,27.3,1.0,1474,0.5437500000000001
0.54,801,650,34.4,27.3,1.0,1475,0.5437500000000001
0.55,795,650,34.7,27.3,1.0,1476,0.5425
0.54,797,650,35.3,27.3,1.0,1477,0.5425
0.54,803,650,35.1,27.3,1.0,1478,0.5425
0.55,804,650,34.6,27.4,1.0,1479,0.54125
0.54,800,650,34.4,27.4,1.0,1480,0.54125
0.55,795,650,34.7,27.4,1.0,1481,0.54
0.54,799,650,35.2,27.4,1.0,1482,0.54
0.54,803,650,34.9,27.4,1.0,1483,0.54
0.54,803,650,34.4,27.4,1.0,1484,0.54125
0.54,798,650,34.3,27.4,1.0,1485,0.5425
0.54,795,650,34.7,27.4,1.0,1486,0.5437500000000001
0.54,798,650,35.2,27.5,1.0,1487,0.545
0.54,803,650,34.9,27.5,1.0,1488,0.54625
0.54,803,650,34.3,27.5,1.0,1489,0.5475
0.54,797,649,34.3,27.5,1.0,1490,0.5475
0.54,795,650,34.8,27.5,1.0,1491,0.5487500000000001
0.55,799,650,35.1,27.5,1.0,1492,0.5487500000000001
0.55,804,650,34.7,27.5,1.0,1493,0.5475
0.55,802,650,34.3,27.5,1.0,1494,0.5475000000000001
0.55,797,650,34.4,27.5,1.0,1495,0.5475
0.55,796,650,34.9,27.5,1.0,1496,0.5475000000000001
0.55,800,650,35.1,27.5,1.0,1497,0.5475
0.54,804,650,34.7,27.5,1.0,1498,0.5487500000000001
0.55,802,650,34.3,27.5,1.0,1499,0.5487500000000001
0.55,796,650,34.4,27.5,1.0,1500,0.5487500000000001
0.54,796,650,35.0,27.5,1.0,1501,0.55
0.55,801,650,35.2,27.5,1.0,1502,0.55
0.55,804,650,34.6,27.5,1.0,1503,0.55
0.55,801,650,34.2,27.5,1.0,1504,0.55
0.55,796,650,34.5,27.5,1.0,1505,0.55
0.55,797,650,34.9,27.5,1.0,1506,0.55
0.55,801,650,34.9,27.5,1.0,1507,0.55
0.55,804,650,34.4,27.5,1.0,1508,0.55625
0.55,800,650,34.2,27.5,1.0,1509,0.56625
0.55,795,650,34.5,27.5,1.0,1510,0.58125
0.55,804,650,34.6,27.5,1.0,1511,0.5875
0.55,800,650,34.3,27.6,1.0,1512,0.59
0.55,796,650,34.5,27.6,1.0,1513,0.59125
0.55,797,650,35.0,27.6,1.0,1514,0.59125
0.55,802,650,35.0,27.6,1.0,1515,0.59125
0.6,805,650,38.9,27.7,1.0,1516,0.585
0.63,801,650,39.8,27.7,1.0,1517,0.575
0.67,796,650,40.9,27.7,1.0,1518,0.56
0.6,797,650,37.2,27.6,1.0,1519,0.5575
0.57,802,650,35.2,27.6,1.0,1520,0.56375
0.56,804,650,34.4,27.6,1.0,1521,0.57625
0.55,800,650,34.2,27.6,1.0,1522,0.5825
0.55,796,650,34.4,27.6,1.0,1523,0.585
0.55,798,650,34.8,27.6,1.0,1524,0.585
0.55,802,650,34.7,27.6,1.0,1525,0.585
0.55,804,650,34.2,27.6,1.0,1526,0.58375
0.58,800,650,34.4,27.6,1.0,1527,0.57875
0.62,796,650,39.7,27.6,1.0,1528,0.56875
0.66,797,650,41.0,27.7,1.0,1529,0.55375
0.6,803,650,37.2,27.2,1.0,1530,0.54625
0.57,803,650,34.7,27.1,1.0,1531,0.5425
0.55,797,650,34.5,27.1,1.0,1532,0.54125
0.55,795,650,35.1,27.1,1.0,1533,0.54
0.54,799,650,35.3,27.1,1.0,1534,0.54
0.54,804,650,34.9,27.1,1.0,1535,0.54
0.54,802,650,34.4,27.0,1.0,1536,0.54
0.54,797,650,34.4,27.0,1.0,1537,0.54
0.54,796,650,35.0,27.0,1.0,1538,0.54
0.54,800,650,35.2,27.0,1.0,1539,0.54
0.54,804,650,34.7,27.0,1.0,1540,0.54
0.54,802,650,34.4,27.0,1.0,1541,0.54
0.54,796,650,34.5,27.0,1.0,1542,0.54
0.54,796,650,35.1,27.0,1.0,1543,0.54
0.54,802,650,35.3,27.0,1.0,1544,0.54125
0.54,804,650,34.8,27.0,1.0,1545,0.54125
0.54,801,650,34.5,27.0,1.0,1546,0.54125
0.54,796,650,34.7,27.0,1.0,1547,0.5425
0.54,797,650,35.2,27.0,1.0,1548,0.5425
0.54,803,650,35.2,27.0,1.0,1549,0.5425
0.54,804,650,34.6,27.0,1.0,1550,0.5425
0.54,800,650,34.4,27.0,1.0,1551,0.5437500000000001
0.55,795,650,34.7,27.0,1.0,1552,0.5425000000000001
0.54,798,650,35.2,27.0,1.0,1553,0.5425000000000001
0.54,803,650,35.0,27.0,1.0,1554,0.5437500000000001
0.55,803,650,34.5,27.0,1.0,1555,0.5425
0.54,797,650,35.1,27.0,1.0,1556,0.5437500000000001
0.54,802,650,35.0,27.0,1.0,1557,0.5437500000000001
0.54,804,650,34.5,26.9,1.0,1558,0.545
0.55,799,650,34.3,27.0,1.0,1559,0.545
0.54,795,650,34.7,27.0,1.0,1560,0.54625
0.54,798,650,35.2,26.9,1.0,1561,0.5475000000000001
0.55,803,650,35.0,26.9,1.0,1562,0.5475
0.54,803,650,34.5,26.9,1.0,1563,0.5487500000000001
0.55,799,650,34.4,26.9,1.0,1564,0.5487500000000001
0.54,795,650,34.9,26.9,1.0,1565,0.55
0.55,799,650,35.3,26.9,1.0,1566,0.5487500000000001
0.55,804,650,35.0,26.9,1.0,1567,0.5487500000000001
0.55,803,650,34.5,26.9,1.0,1568,0.5475
0.55,798,650,34.4,26.9,1.0,1569,0.5475000000000001
0.55,796,650,35.0,26.9,1.0,1570,0.54625
0.55,800,650,35.4,26.9,1.0,1571,0.54625
0.55,804,650,34.9,26.9,1.0,1572,0.54625
0.55,802,650,34.4,26.9,1.0,1573,0.54625
0.54,796,650,34.5,26.9,1.0,1574,0.5475000000000001
0.55,796,650,35.1,26.9,1.0,1575,0.5475
0.54,800,650,35.2,26.9,1.0,1576,0.5487500000000001
0.55,804,650,34.7,26.9,1.0,1577,0.5487500000000001
0.54,801,650,34.3,26.9,1.0,1578,0.55
0.55,796,650,34.5,26.9,1.0,1579,0.55
0.55,796,650,35.1,26.9,1.0,1580,0.55
0.55,801,650,35.2,26.9,1.0,1581,0.55
0.55,804,650,34.6,26.9,1.0,1582,0.55
0.55,800,650,34.3,26.9,1.0,1583,0.55
0.55,796,650,34.6,26.9,1.0,1584,0.55
0.55,797,650,35.1,26.9,1.0,1585,0.55
0.55,802,650,35.1,26.9,1.0,1586,0.55
0.55,803,650,34.5,26.9,1.0,1587,0.55
0.55,800,650,34.3,26.9,1.0,1588,0.55
0.55,796,650,34.7,26.9,1.0,1589,0.55
0.55,798,650,35.1,26.9,1.0,1590,0.55
0.55,804,650,34.8,26.9,1.0,1591,0.55
0.55,804,650,34.3,26.9,1.0,1592,0.55
0.55,799,650,34.3,26.9,1.0,1593,0.55
0.55,795,650,34.7,26.9,1.0,1594,0.55
0.55,799,650,35.1,26.9,1.0,1595,0.55
0.55,804,650,34.8,26.9,1.0,1596,0.55
0.55,803,650,34.3,26.9,1.0,1597,0.55
0.55,797,650,34.3,26.9,1.0,1598,0.55
0.55,796,650,34.8,26.9,1.0,1599,0.55
0.55,803,650,34.4,26.9,1.0,1600,0.55
0.55,798,650,34.2,26.9,1.0,1601,0.55
0.55,795,650,34.8,26.9,1.0,1602,0.55
0.55,799,650,35.2,26.9,1.0,1603,0.55
0.55,804,650,34.9,26.9,1.0,1604,0.55
0.55,802,650,34.4,26.9,1.0,1605,0.55
0.55,798,650,34.4,26.9,1.0,1606,0.55
0.55,795,650,35.0,26.9,1.0,1607,0.55
0.55,800,650,35.3,26.9,1.0,1608,0.55
0.55,804,650,34.8,26.9,1.0,1609,0.55
0.55,802,650,34.3,26.9,1.0,1610,0.55
0.55,797,650,34.4,26.9,1.0,1611,0.55
0.55,796,650,35.0,26.9,1.0,1612,0.55
0.55,802,650,35.1,26.9,1.0,1613,0.55
0.55,804,650,34.5,26.9,1.0,1614,0.55
0.55,801,650,34.3,26.9,1.0,1615,0.55125
0.55,796,650,34.5,26.9,1.0,1616,0.55125
0.55,797,650,35.1,26.9,1.0,1617,0.55125
0.55,802,650,35.1,26.9,1.0,1618,0.55125
0.55,804,650,34.5,26.9,1.0,1619,0.55125
0.55,800,650,34.3,26.9,1.0,1620,0.55125
0.55,795,650,34.7,26.9,1.0,1621,0.55125
0.55,798,650,35.2,26.9,1.0,1622,0.55125
0.56,803,650,35.0,26.9,1.0,1623,0.55
0.55,803,650,34.4,26.9,1.0,1624,0.55
0.55,798,650,34.4,26.8,1.0,1625,0.55
0.55,795,650,34.9,26.9,1.0,1626,0.55
0.55,799,650,35.2,26.9,1.0,1627,0.55125
0.55,804,650,34.9,26.8,1.0,1628,0.55125
0.55,802,650,34.3,26.8,1.0,1629,0.55125
0.55,798,650,34.4,26.8,1.0,1630,0.55125
0.55,795,650,35.0,26.8,1.0,1631,0.5525000000000001
0.55,800,650,35.3,26.8,1.0,1632,0.5525
0.55,804,650,34.7,26.8,1.0,1633,0.5537500000000001
0.55,801,650,34.3,26.8,1.0,1634,0.555
0.56,796,650,34.4,26.8,1.0,1635,0.555
0.55,796,650,35.0,26.8,1.0,1636,0.55625
0.55,801,650,35.1,26.8,1.0,1637,0.55625
0.55,804,650,34.6,26.8,1.0,1638,0.5575000000000001
0.56,800,650,34.2,26.9,1.0,1639,0.55625
0.55,796,650,34.5,26.8,1.0,1640,0.55625
0.56,797,650,35.1,26.8,1.0,1641,0.555
0.56,803,650,35.0,26.9,1.0,1642,0.555
0.56,804,650,34.5,26.9,1.0,1643,0.555
0.56,800,650,34.3,26.9,1.0,1644,0.555
0.55,803,650,35.1,26.9,1.0,1645,0.55625
0.56,804,650,34.5,26.8,1.0,1646,0.55625
0.55,800,650,34.3,26.9,1.0,1647,0.5575
0.55,795,650,34.6,26.9,1.0,1648,0.5587500000000001
0.55,798,650,35.2,26.9,1.0,1649,0.56
0.56,803,650,35.0,26.9,1.0,1650,0.5587500000000001
0.56,804,650,34.4,26.9,1.0,1651,0.5587500000000001
0.56,799,650,34.3,26.9,1.0,1652,0.5587500000000001
0.56,795,650,34.7,26.9,1.0,1653,0.56
0.56,798,650,35.2,26.9,1.0,1654,0.56625
0.56,804,650,35.0,26.9,1.0,1655,0.575
0.56,803,650,34.4,26.9,1.0,1656,0.5875
0.56,798,650,34.4,26.9,1.0,1657,0.5925
0.55,795,650,34.9,26.9,1.0,1658,0.595
0.56,799,650,35.3,26.9,1.0,1659,0.59625
0.56,804,650,34.9,26.9,1.0,1660,0.59625
0.57,802,650,34.4,26.9,1.0,1661,0.595
0.61,798,650,39.2,26.9,1.0,1662,0.5887500000000001
0.63,796,650,41.0,26.9,1.0,1663,0.58
0.66,801,650,41.9,26.9,1.0,1664,0.5675
0.6,804,650,36.3,26.8,1.0,1665,0.5625
0.57,801,650,34.7,26.8,1.0,1666,0.5675
0.57,796,650,34.8,26.8,1.0,1667,0.5775
0.56,797,650,35.4,26.8,1.0,1668,0.5825000000000001
0.56,803,650,35.2,26.8,1.0,1669,0.585
0.56,804,650,34.6,26.8,1.0,1670,0.5862499999999999
0.56,800,650,34.3,26.8,1.0,1671,0.58625
0.56,795,650,34.7,26.8,1.0,1672,0.58625
0.56,799,650,35.1,26.8,1.0,1673,0.58625
0.61,804,650,40.2,26.8,1.0,1674,0.58
0.65,804,650,40.9,26.9,1.0,1675,0.5687500000000001
0.6,798,650,36.7,26.8,1.0,1676,0.5637500000000001
0.58,795,650,35.5,26.8,1.0,1677,0.56125
0.57,798,650,35.6,26.8,1.0,1678,0.56
0.56,804,650,35.3,26.7,1.0,1679,0.56
0.56,803,650,34.6,26.7,1.0,1680,0.56
0.56,798,650,34.5,26.7,1.0,1681,0.56
0.56,795,650,34.9,26.8,1.0,1682,0.56
0.56,799,650,35.3,26.7,1.0,1683,0.56
0.56,804,650,34.9,26.8,1.0,1684,0.56
0.56,802,650,34.4,26.7,1.0,1685,0.56
0.56,798,650,34.5,26.8,1.0,1686,0.56
0.56,796,650,35.0,26.7,1.0,1687,0.56
0.56,803,650,34.4,26.7,1.0,1688,0.56
0.56,797,650,34.5,26.7,1.0,1689,0.56
0.56,796,650,35.0,26.7,1.0,1690,0.56
0.56,801,650,35.3,26.7,1.0,1691,0.56
0.56,804,650,34.8,26.7,1.0,1692,0.56
0.56,801,650,34.4,26.7,1.0,1693,0.56
0.56,796,650,34.5,26.7,1.0,1694,0.56
0.56,797,650,35.2,26.7,1.0,1695,0.56125
0.56,801,650,35.2,26.7,1.0,1696,0.56125
0.56,804,650,34.6,26.7,1.0,1697,0.56125
0.56,800,650,34.3,26.7,1.0,1698,0.56125
0.56,795,650,34.6,26.7,1.0,1699,0.56125
0.56,797,650,35.2,26.7,1.0,1700,0.56125
0.56,803,650,35.1,26.7,1.0,1701,0.56125
0.56,803,650,34.5,26.7,1.0,1702,0.56125
0.57,798,650,34.3,26.7,1.0,1703,0.56
0.56,795,650,34.8,26.7,1.0,1704,0.56
0.56,798,650,35.2,26.7,1.0,1705,0.56
0.56,804,650,34.9,26.7,1.0,1706,0.56
0.56,803,650,34.3,26.7,1.0,1707,0.56
0.56,799,650,34.3,26.7,1.0,1708,0.56
0.56,795,650,34.9,26.7,1.0,1709,0.56
0.56,799,650,35.2,26.7,1.0,1710,0.56
0.56,804,650,34.9,26.7,1.0,1711,0.56
0.56,802,650,34.3,26.7,1.0,1712,0.56
0.56,798,650,34.3,26.7,1.0,1713,0.56125
0.56,796,650,34.9,26.7,1.0,1714,0.56125
0.56,801,650,35.1,26.7,1.0,1715,0.5625
0.56,804,650,34.6,26.7,1.0,1716,0.5625
0.56,802,650,34.3,26.7,1.0,1717,0.5625
0.56,796,650,34.5,26.7,1.0,1718,0.5637500000000001
0.56,797,650,35.0,26.7,1.0,1719,0.56375
0.56,803,650,35.2,26.7,1.0,1720,0.5650000000000001
0.57,804,650,34.6,26.7,1.0,1721,0.56375
0.56,800,650,34.3,26.7,1.0,1722,0.565
0.57,795,650,34.6,26.7,1.0,1723,0.565
0.56,798,650,35.2,26.7,1.0,1724,0.565
0.56,803,650,35.0,26.7,1.0,1725,0.565
0.57,804,650,34.4,26.7,1.0,1726,0.56375
0.56,799,650,34.2,26.7,1.0,1727,0.56375
0.57,795,650,34.7,26.7,1.0,1728,0.5625
0.56,798,650,35.1,26.7,1.0,1729,0.5625
0.57,804,650,34.8,26.7,1.0,1730,0.56125
0.57,803,650,34.2,26.7,1.0,1731,0.56
0.56,798,650,34.9,26.7,1.0,1732,0.56
0.56,804,650,34.7,26.7,1.0,1733,0.56
0.56,804,650,34.2,26.7,1.0,1734,0.56
0.56,798,650,34.2,26.7,1.0,1735,0.56
0.56,795,650,34.7,26.7,1.0,1736,0.56125
0.56,800,650,35.0,26.7,1.0,1737,0.56125
0.56,804,650,34.7,26.7,1.0,1738,0.56125
0.56,802,650,34.2,26.7,1.0,1739,0.56125
0.56,797,650,34.3,26.7,1.0,1740,0.56125
0.56,796,650,34.9,26.7,1.0,1741,0.5625
0.56,802,650,35.1,26.7,1.0,1742,0.5625
0.56,804,650,34.6,26.7,1.0,1743,0.5625
0.57,801,650,34.2,26.7,1.0,1744,0.5625
0.56,796,650,34.4,26.7,1.0,1745,0.5625
0.56,798,650,35.0,26.7,1.0,1746,0.5625
0.56,800,650,34.9,26.8,1.0,1747,0.5625
0.56,804,650,34.3,26.7,1.0,1748,0.5625
0.57,799,650,34.1,26.7,1.0,1749,0.56125
0.56,795,650,34.4,26.8,1.0,1750,0.5625
0.56,798,650,34.9,26.7,1.0,1751,0.56375
0.57,803,650,34.6,26.7,1.0,1752,0.5625
0.56,803,650,34.1,26.7,1.0,1753,0.56375
0.56,798,650,34.0,26.7,1.0,1754,0.565
0.56,795,650,34.5,26.7,1.0,1755,0.5662499999999999
0.56,799,650,34.9,26.8,1.0,1756,0.5662499999999999
0.56,804,650,34.6,26.8,1.0,1757,0.5675
0.57,802,650,34.1,26.8,1.0,1758,0.56625
0.57,798,650,34.2,26.8,1.0,1759,0.56625
0.56,796,650,34.7,26.7,1.0,1760,0.5675
0.57,800,650,34.9,26.8,1.0,1761,0.5674999999999999
0.57,804,650,34.4,26.8,1.0,1762,0.5662499999999999
0.57,802,650,34.0,26.7,1.0,1763,0.565
0.56,797,650,34.1,26.8,1.0,1764,0.56625
0.57,797,650,34.7,26.8,1.0,1765,0.56625
0.56,802,650,34.8,26.8,1.0,1766,0.5675
0.57,804,650,34.2,26.8,1.0,1767,0.5674999999999999
0.57,801,650,34.0,26.8,1.0,1768,0.5675
0.57,796,650,34.3,26.8,1.0,1769,0.5675
0.56,798,650,34.8,26.8,1.0,1770,0.56875
0.56,802,650,34.7,26.7,1.0,1771,0.57
0.57,804,650,34.2,26.7,1.0,1772,0.57
0.57,799,650,34.1,26.7,1.0,1773,0.57
0.57,795,650,34.6,26.7,1.0,1774,0.57
0.57,799,650,35.1,26.7,1.0,1775,0.57
0.57,803,650,34.8,26.7,1.0,1776,0.57
0.57,795,650,34.6,26.7,1.0,1777,0.57
0.57,798,650,35.0,26.7,1.0,1778,0.57
0.57,803,650,34.8,26.7,1.0,1779,0.57
0.57,803,650,34.2,26.7,1.0,1780,0.57
0.57,799,650,34.1,26.7,1.0,1781,0.57
0.57,796,650,34.6,26.7,1.0,1782,0.57
0.57,800,650,34.9,26.7,1.0,1783,0.57
0.57,804,650,34.5,26.7,1.0,1784,0.57
0.57,803,650,34.0,26.7,1.0,1785,0.57
0.57,797,650,34.1,26.7,1.0,1786,0.57
0.57,796,650,34.7,26.7,1.0,1787,0.57
0.57,802,650,34.8,26.7,1.0,1788,0.57
0.57,804,650,34.2,27.0,1.0,1789,0.57
0.57,801,650,33.7,26.8,1.0,1790,0.57
0.57,796,650,34.1,26.7,1.0,1791,0.57
0.57,797,650,34.7,26.7,1.0,1792,0.57
0.57,802,650,34.7,26.7,1.0,1793,0.57
0.57,804,650,34.1,26.7,1.0,1794,0.57
0.57,799,650,34.0,26.7,1.0,1795,0.57
0.57,795,650,34.3,26.7,1.0,1796,0.57
0.57,799,650,34.8,26.7,1.0,1797,0.57
0.57,803,650,34.6,26.7,1.0,1798,0.57
0.57,804,650,34.1,26.7,1.0,1799,0.57
0.57,798,650,34.0,26.7,1.0,1800,0.57
0.57,796,650,34.5,26.7,1.0,1801,0.57
0.57,800,650,34.8,26.7,1.0,1802,0.57
0.57,804,650,34.4,26.7,1.0,1803,0.57
0.57,801,650,33.9,26.7,1.0,1804,0.57
0.57,796,650,34.1,26.7,1.0,1805,0.57
0.57,796,650,34.7,26.7,1.0,1806,0.57
0.57,801,650,34.8,26.7,1.0,1807,0.57
0.57,804,650,34.3,26.7,1.0,1808,0.57
0.57,800,650,34.0,26.7,1.0,1809,0.57
0.57,796,650,34.3,26.7,1.0,1810,0.57
0.57,797,650,34.9,26.7,1.0,1811,0.57
0.57,803,650,34.9,26.7,1.0,1812,0.57
0.57,804,650,34.3,26.7,1.0,1813,0.57
0.57,800,650,34.1,26.8,1.0,1814,0.57
0.57,796,650,34.5,26.7,1.0,1815,0.57
0.57,798,650,35.0,26.8,1.0,1816,0.57
0.57,803,650,34.8,26.7,1.0,1817,0.57
0.57,804,650,34.3,26.7,1.0,1818,0.57
0.57,799,650,34.1,26.7,1.0,1819,0.5762499999999999
0.57,795,650,34.6,26.7,1.0,1820,0.5862499999999999
0.57,800,650,35.0,26.7,1.0,1821,0.5975
0.57,798,650,34.1,26.7,1.0,1822,0.60875
0.57,796,650,34.6,26.8,1.0,1823,0.625
0.57,799,650,35.0,26.7,1.0,1824,0.6325000000000001
0.57,804,650,34.8,26.8,1.0,1825,0.63625
0.57,802,650,34.3,26.7,1.0,1826,0.6375000000000001
